group_id,tier,category,template,scheme_ids,w_bits,a_bits,k_bits,v_bits,format,sig_width,exp_width,ieee_compliance,acc_terms,acc_width,lanes,rows,cols,in_bits,out_bits,asymmetric,with_requant,mapping_scope,notes,run_id,clock_period_ns,clock_mhz,run_dir,rtl_bundle_sha256,library_set_id,target_libraries,compile_mode,keep_hierarchy,operating_condition_requested,max_cores,library_setup_sha256,mapped_cell_area_um2,leaf_cell_count,blackbox_count,wns_ns,critical_delay_ns,achieved_fmax_mhz,timing_met,tool_version,status,report_dir,combinational_area_um2,noncombinational_area_um2,buf_inv_area_um2,net_interconnect_area_um2,total_cell_area_report_um2,total_area_report_um2
INT_MAC_W4_A6_N64,L1,scalar_int_mac,int_mac,,4,6,,,signed_integer,,,,64,17,,,,,,,,arithmetic_kernel,"One signed product per cycle plus registered accumulator. N controls accumulator guard width, not unrolled multiplier count.",INT_MAC_W4_A6_N64__T1p0ns,1.0,1000.0,build/INT_MAC_W4_A6_N64__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,119.392001,151.0,0.0,0.0957671,0.9042329,1105.9097717,1,X-2025.06-SP3,ok,build/INT_MAC_W4_A6_N64__T1p0ns/reports,69.251002,50.140999,3.913,,119.392001,
INT_MAC_W4_A6_N64,L1,scalar_int_mac,int_mac,,4,6,,,signed_integer,,,,64,17,,,,,,,,arithmetic_kernel,"One signed product per cycle plus registered accumulator. N controls accumulator guard width, not unrolled multiplier count.",INT_MAC_W4_A6_N64__T0p9ns,0.9,1111.111111111111,build/INT_MAC_W4_A6_N64__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,121.394001,172.0,0.0,0.0647855,0.8352145,1197.29722125,1,X-2025.06-SP3,ok,build/INT_MAC_W4_A6_N64__T0p9ns/reports,71.253002,50.140999,4.277,,121.394001,
FP_MAC_FP4_E2M1,L1,scalar_fp_mac,fp4_dw_surrogate,,,,,,FP4_E2M1,1,2,0,1,,,,,,,,,converted_minimum_dw_fp6_surrogate,"DW_fp_mac does not support E2M1 or E2M2 in X-2025.06-SP3. Inputs are converted from E2M1 to the minimum supported E3M2, MAC is performed in E3M2, and output is truncated/saturated to E2M1. Area upper-bound surrogate including conversion logic; not bit-exact FP4.",FP_MAC_FP4_E2M1__T2p0ns,2.0,500.0,build/FP_MAC_FP4_E2M1__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,137.774001,314.0,0.0,0.0764211,1.9235789,519.864300861,1,X-2025.06-SP3,ok,build/FP_MAC_FP4_E2M1__T2p0ns/reports,118.755002,19.019,11.83,,137.774001,
FP_MAC_FP4_E2M1,L1,scalar_fp_mac,fp4_dw_surrogate,,,,,,FP4_E2M1,1,2,0,1,,,,,,,,,converted_minimum_dw_fp6_surrogate,"DW_fp_mac does not support E2M1 or E2M2 in X-2025.06-SP3. Inputs are converted from E2M1 to the minimum supported E3M2, MAC is performed in E3M2, and output is truncated/saturated to E2M1. Area upper-bound surrogate including conversion logic; not bit-exact FP4.",FP_MAC_FP4_E2M1__T1p0ns,1.0,1000.0,build/FP_MAC_FP4_E2M1__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,303.121003,583.0,0.0,9.11355e-05,0.9999088645,1000.09114381,1,X-2025.06-SP3,ok,build/FP_MAC_FP4_E2M1__T1p0ns/reports,284.102003,19.019,45.5,,303.121003,
FP_MAC_FP4_E2M1,L1,scalar_fp_mac,fp4_dw_surrogate,,,,,,FP4_E2M1,1,2,0,1,,,,,,,,,converted_minimum_dw_fp6_surrogate,"DW_fp_mac does not support E2M1 or E2M2 in X-2025.06-SP3. Inputs are converted from E2M1 to the minimum supported E3M2, MAC is performed in E3M2, and output is truncated/saturated to E2M1. Area upper-bound surrogate including conversion logic; not bit-exact FP4.",FP_MAC_FP4_E2M1__T0p9ns,0.9,1111.111111111111,build/FP_MAC_FP4_E2M1__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,385.476004,657.0,0.0,1.12653e-05,0.8999887347,1111.12501906,1,X-2025.06-SP3,ok,build/FP_MAC_FP4_E2M1__T0p9ns/reports,366.457004,19.019,53.508,,385.476004,
FP_MAC_FP6_E3M2,L1,scalar_fp_mac,fp_mac_dw,,,,,,FP6_E3M2,2,3,0,1,,,,,,,,,same_format_dw_fp_mac,DW_fp_mac with product and add in the same floating format. It is not an FP32-accumulation surrogate.,FP_MAC_FP6_E3M2__T2p0ns,2.0,500.0,build/FP_MAC_FP6_E3M2__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,180.726001,439.0,0.0,0.0114503,1.9885497,502.879058039,1,X-2025.06-SP3,ok,build/FP_MAC_FP6_E3M2__T2p0ns/reports,158.249002,22.477,18.109,,180.726001,
FP_MAC_FP6_E3M2,L1,scalar_fp_mac,fp_mac_dw,,,,,,FP6_E3M2,2,3,0,1,,,,,,,,,same_format_dw_fp_mac,DW_fp_mac with product and add in the same floating format. It is not an FP32-accumulation surrogate.,FP_MAC_FP6_E3M2__T1p0ns,1.0,1000.0,build/FP_MAC_FP6_E3M2__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,446.992005,849.0,0.0,4.67896e-05,0.9999532104,1000.04679179,1,X-2025.06-SP3,ok,build/FP_MAC_FP6_E3M2__T1p0ns/reports,424.515005,22.477,47.592999,,446.992005,
FP_MAC_FP6_E3M2,L1,scalar_fp_mac,fp_mac_dw,,,,,,FP6_E3M2,2,3,0,1,,,,,,,,,same_format_dw_fp_mac,DW_fp_mac with product and add in the same floating format. It is not an FP32-accumulation surrogate.,FP_MAC_FP6_E3M2__T0p9ns,0.9,1111.111111111111,build/FP_MAC_FP6_E3M2__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,633.087007,937.0,0.0,-0.0132464,0.9132464,1094.99473527,0,X-2025.06-SP3,ok,build/FP_MAC_FP6_E3M2__T0p9ns/reports,610.610007,22.477,76.076,,633.087007,
FP_MAC_FP8_E4M3,L1,scalar_fp_mac,fp_mac_dw,,,,,,FP8_E4M3,3,4,0,1,,,,,,,,,same_format_dw_fp_mac,DW_fp_mac with product and add in the same floating format. It is not an FP32-accumulation surrogate.,FP_MAC_FP8_E4M3__T2p0ns,2.0,500.0,build/FP_MAC_FP8_E4M3__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,254.345002,629.0,0.0,0.000127912,1.999872088,500.031980045,1,X-2025.06-SP3,ok,build/FP_MAC_FP8_E4M3__T2p0ns/reports,228.410002,25.935,25.753,,254.345002,
FP_MAC_FP8_E4M3,L1,scalar_fp_mac,fp_mac_dw,,,,,,FP8_E4M3,3,4,0,1,,,,,,,,,same_format_dw_fp_mac,DW_fp_mac with product and add in the same floating format. It is not an FP32-accumulation surrogate.,FP_MAC_FP8_E4M3__T1p0ns,1.0,1000.0,build/FP_MAC_FP8_E4M3__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,678.314008,1223.0,0.0,6.02007e-06,0.99999397993,1000.00602011,1,X-2025.06-SP3,ok,build/FP_MAC_FP8_E4M3__T1p0ns/reports,652.379009,25.935,67.339999,,678.314008,
FP_MAC_FP8_E4M3,L1,scalar_fp_mac,fp_mac_dw,,,,,,FP8_E4M3,3,4,0,1,,,,,,,,,same_format_dw_fp_mac,DW_fp_mac with product and add in the same floating format. It is not an FP32-accumulation surrogate.,FP_MAC_FP8_E4M3__T0p9ns,0.9,1111.111111111111,build/FP_MAC_FP8_E4M3__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,850.12201,1348.0,0.0,-0.0541843,0.9541843,1048.0155668,0,X-2025.06-SP3,ok,build/FP_MAC_FP8_E4M3__T0p9ns/reports,824.187011,25.935,89.179999,,850.12201,
FP_MAC_FP8_E5M2,L1,scalar_fp_mac,fp_mac_dw,,,,,,FP8_E5M2,2,5,0,1,,,,,,,,,same_format_dw_fp_mac,DW_fp_mac with product and add in the same floating format. It is not an FP32-accumulation surrogate.,FP_MAC_FP8_E5M2__T2p0ns,2.0,500.0,build/FP_MAC_FP8_E5M2__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,219.492001,536.0,0.0,0.00242138,1.99757862,500.606078774,1,X-2025.06-SP3,ok,build/FP_MAC_FP8_E5M2__T2p0ns/reports,193.557002,25.935,23.023,,219.492001,
FP_MAC_FP8_E5M2,L1,scalar_fp_mac,fp_mac_dw,,,,,,FP8_E5M2,2,5,0,1,,,,,,,,,same_format_dw_fp_mac,DW_fp_mac with product and add in the same floating format. It is not an FP32-accumulation surrogate.,FP_MAC_FP8_E5M2__T1p0ns,1.0,1000.0,build/FP_MAC_FP8_E5M2__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,711.802007,1195.0,0.0,0.000161111,0.999838889,1000.16113696,1,X-2025.06-SP3,ok,build/FP_MAC_FP8_E5M2__T1p0ns/reports,685.867007,25.935,77.804999,,711.802007,
FP_MAC_FP8_E5M2,L1,scalar_fp_mac,fp_mac_dw,,,,,,FP8_E5M2,2,5,0,1,,,,,,,,,same_format_dw_fp_mac,DW_fp_mac with product and add in the same floating format. It is not an FP32-accumulation surrogate.,FP_MAC_FP8_E5M2__T0p9ns,0.9,1111.111111111111,build/FP_MAC_FP8_E5M2__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,721.994009,1132.0,0.0,-0.0912534,0.9912534,1008.82377806,0,X-2025.06-SP3,ok,build/FP_MAC_FP8_E5M2__T0p9ns/reports,696.059009,25.935,69.797,,721.994009,
FP_MAC_BF16_E8M7,L1,scalar_fp_mac,fp_mac_dw,,,,,,BF16_E8M7,7,8,0,1,,,,,,,,,same_format_dw_fp_mac,DW_fp_mac with product and add in the same floating format. It is not an FP32-accumulation surrogate.,FP_MAC_BF16_E8M7__T2p0ns,2.0,500.0,build/FP_MAC_BF16_E8M7__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,857.493009,1791.0,0.0,0.000110745,1.999889255,500.027687783,1,X-2025.06-SP3,ok,build/FP_MAC_BF16_E8M7__T2p0ns/reports,817.726009,39.766999,85.175999,,857.493009,
FP_MAC_BF16_E8M7,L1,scalar_fp_mac,fp_mac_dw,,,,,,BF16_E8M7,7,8,0,1,,,,,,,,,same_format_dw_fp_mac,DW_fp_mac with product and add in the same floating format. It is not an FP32-accumulation surrogate.,FP_MAC_BF16_E8M7__T1p0ns,1.0,1000.0,build/FP_MAC_BF16_E8M7__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,1373.918017,2358.0,0.0,-0.193165,1.193165,838.107051414,0,X-2025.06-SP3,ok,build/FP_MAC_BF16_E8M7__T1p0ns/reports,1334.151017,39.766999,128.673999,,1373.918017,
FP_MAC_BF16_E8M7,L1,scalar_fp_mac,fp_mac_dw,,,,,,BF16_E8M7,7,8,0,1,,,,,,,,,same_format_dw_fp_mac,DW_fp_mac with product and add in the same floating format. It is not an FP32-accumulation surrogate.,FP_MAC_BF16_E8M7__T0p9ns,0.9,1111.111111111111,build/FP_MAC_BF16_E8M7__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,1410.136018,2372.0,0.0,-0.264302,1.164302,858.883691688,0,X-2025.06-SP3,ok,build/FP_MAC_BF16_E8M7__T0p9ns/reports,1370.369019,39.766999,122.667999,,1410.136018,
FP_MAC_FP16_E5M10,L1,scalar_fp_mac,fp_mac_dw,,,,,,FP16_E5M10,10,5,1,1,,,,,,,,,same_format_dw_fp_mac,DW_fp_mac with product and add in the same floating format. It is not an FP32-accumulation surrogate.,FP_MAC_FP16_E5M10__T2p0ns,2.0,500.0,build/FP_MAC_FP16_E5M10__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,1389.024018,2977.0,0.0,0.000114202,1.999885798,500.02855213,1,X-2025.06-SP3,ok,build/FP_MAC_FP16_E5M10__T2p0ns/reports,1349.257018,39.766999,124.669998,,1389.024018,
FP_MAC_FP16_E5M10,L1,scalar_fp_mac,fp_mac_dw,,,,,,FP16_E5M10,10,5,1,1,,,,,,,,,same_format_dw_fp_mac,DW_fp_mac with product and add in the same floating format. It is not an FP32-accumulation surrogate.,FP_MAC_FP16_E5M10__T1p0ns,1.0,1000.0,build/FP_MAC_FP16_E5M10__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,2014.831027,3644.0,0.0,-0.549626,1.549626,645.316999069,0,X-2025.06-SP3,ok,build/FP_MAC_FP16_E5M10__T1p0ns/reports,1975.064027,39.766999,196.832998,,2014.831027,
FP_MAC_FP16_E5M10,L1,scalar_fp_mac,fp_mac_dw,,,,,,FP16_E5M10,10,5,1,1,,,,,,,,,same_format_dw_fp_mac,DW_fp_mac with product and add in the same floating format. It is not an FP32-accumulation surrogate.,FP_MAC_FP16_E5M10__T0p9ns,0.9,1111.111111111111,build/FP_MAC_FP16_E5M10__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,2008.825027,3637.0,0.0,-0.665519,1.565519,638.765802267,0,X-2025.06-SP3,ok,build/FP_MAC_FP16_E5M10__T0p9ns/reports,1969.058028,39.766999,198.652998,,2008.825027,
INT_MAC_W4_A4_N256,L1,accumulator_anchor,int_mac,,4,4,,,signed_integer,,,,256,17,,,,,,,,accumulator_sensitivity,Anchor used to separate multiplier area from accumulator-width area.,INT_MAC_W4_A4_N256__T2p0ns,2.0,500.0,build/INT_MAC_W4_A4_N256__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,105.469,177.0,0.0,1.15646,0.84354,1185.48023804,1,X-2025.06-SP3,ok,build/INT_MAC_W4_A4_N256__T2p0ns/reports,58.786001,46.682999,4.277,,105.469,
INT_MAC_W4_A4_N256,L1,accumulator_anchor,int_mac,,4,4,,,signed_integer,,,,256,17,,,,,,,,accumulator_sensitivity,Anchor used to separate multiplier area from accumulator-width area.,INT_MAC_W4_A4_N256__T1p0ns,1.0,1000.0,build/INT_MAC_W4_A4_N256__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,104.923,177.0,0.0,0.209041,0.790959,1264.28803516,1,X-2025.06-SP3,ok,build/INT_MAC_W4_A4_N256__T1p0ns/reports,58.240001,46.682999,4.277,,104.923,
INT_MAC_W4_A4_N256,L1,accumulator_anchor,int_mac,,4,4,,,signed_integer,,,,256,17,,,,,,,,accumulator_sensitivity,Anchor used to separate multiplier area from accumulator-width area.,INT_MAC_W4_A4_N256__T0p9ns,0.9,1111.111111111111,build/INT_MAC_W4_A4_N256__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,104.923,177.0,0.0,0.114041,0.785959,1272.33099945,1,X-2025.06-SP3,ok,build/INT_MAC_W4_A4_N256__T0p9ns/reports,58.240001,46.682999,4.277,,104.923,
INT_MAC_W4_A4_N16,L2,accumulator_anchor,int_mac,,4,4,,,signed_integer,,,,16,13,,,,,,,,accumulator_sensitivity,Anchor used to separate multiplier area from accumulator-width area.,INT_MAC_W4_A4_N16__T2p0ns,2.0,500.0,build/INT_MAC_W4_A4_N16__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,88.543,141.0,0.0,1.31233,0.68767,1454.18587404,1,X-2025.06-SP3,ok,build/INT_MAC_W4_A4_N16__T2p0ns/reports,48.776001,39.766999,2.821,,88.543,
INT_MAC_W4_A4_N16,L2,accumulator_anchor,int_mac,,4,4,,,signed_integer,,,,16,13,,,,,,,,accumulator_sensitivity,Anchor used to separate multiplier area from accumulator-width area.,INT_MAC_W4_A4_N16__T1p0ns,1.0,1000.0,build/INT_MAC_W4_A4_N16__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,88.27,141.0,0.0,0.359857,0.640143,1562.1509569,1,X-2025.06-SP3,ok,build/INT_MAC_W4_A4_N16__T1p0ns/reports,48.503001,39.766999,2.821,,88.27,
INT_MAC_W4_A4_N16,L2,accumulator_anchor,int_mac,,4,4,,,signed_integer,,,,16,13,,,,,,,,accumulator_sensitivity,Anchor used to separate multiplier area from accumulator-width area.,INT_MAC_W4_A4_N16__T0p9ns,0.9,1111.111111111111,build/INT_MAC_W4_A4_N16__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,88.27,141.0,0.0,0.264857,0.635143,1574.44858874,1,X-2025.06-SP3,ok,build/INT_MAC_W4_A4_N16__T0p9ns/reports,48.503001,39.766999,2.821,,88.27,
INT_MAC_W4_A8_N256,L1,accumulator_anchor,int_mac,,4,8,,,signed_integer,,,,256,21,,,,,,,,accumulator_sensitivity,Anchor used to separate multiplier area from accumulator-width area.,INT_MAC_W4_A8_N256__T2p0ns,2.0,500.0,build/INT_MAC_W4_A8_N256__T2p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,143.598,238.0,0.0,0.967134,1.032866,968.179802608,1,X-2025.06-SP3,ok,build/INT_MAC_W4_A8_N256__T2p0ns/reports,83.083001,60.514999,5.551,,143.598,
INT_MAC_W4_A8_N256,L1,accumulator_anchor,int_mac,,4,8,,,signed_integer,,,,256,21,,,,,,,,accumulator_sensitivity,Anchor used to separate multiplier area from accumulator-width area.,INT_MAC_W4_A8_N256__T1p0ns,1.0,1000.0,build/INT_MAC_W4_A8_N256__T1p0ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,150.696001,222.0,0.0,0.013262,0.986738,1013.44024452,1,X-2025.06-SP3,ok,build/INT_MAC_W4_A8_N256__T1p0ns/reports,90.181002,60.514999,5.369,,150.696001,
INT_MAC_W4_A8_N256,L1,accumulator_anchor,int_mac,,4,8,,,signed_integer,,,,256,21,,,,,,,,accumulator_sensitivity,Anchor used to separate multiplier area from accumulator-width area.,INT_MAC_W4_A8_N256__T0p9ns,0.9,1111.111111111111,build/INT_MAC_W4_A8_N256__T0p9ns,207158581ab077db004b0627bf1709ee71ee9c88921cc57910bdbf0c9d5ddf6b,cln22ul_sc6p5mcpp140z_base_svt_c35_r3p0_tt_0p80v_25c,<CLN22UL_DB>/sc6p5mcpp140z_cln22ul_base_svt_c35_tt_typical_max_0p80v_25c.db,ultra,0,,1,d287a2bc825e981bb60b4cbb580a97ef0014ca2d296287928162262b5ce1bbc5,155.519001,249.0,0.0,0.0110162,0.8889838,1124.87989095,1,X-2025.06-SP3,ok,build/INT_MAC_W4_A8_N256__T0p9ns/reports,95.004002,60.514999,6.461,,155.519001,
