family_rank,family,source_block_mmd,variant_index,variant,source_node_id,source_layer_name,class,execution_owner_v5,execution_owner_v6,macro_op_v5,sequence_filename_v5,sequence_filename_v6,status,status_v6
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n020,RMSNorm 1,other,NormCore,NormCore,OP_KV_SHARED_PROJ,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n022,K=V shared Proj,mac,SharedMatrixCore,SharedMatrixCore,OP_KV_SHARED_PROJ,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n024,K Head RMSNorm,other,NormCore,NormCore,OP_KV_SHARED_PROJ,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n026,RoPE,other,ElementwiseTransformCore,ElementwiseTransformCore,OP_KV_SHARED_PROJ,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n028,K cache,state,KVStateCore,KVStateCore,OP_KV_SHARED_PROJ,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n029,V cache,state,KVStateCore,KVStateCore,OP_KV_SHARED_PROJ,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n023,Q Proj,mac,SharedMatrixCore,SharedMatrixCore,OP_Q_PROJ,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n025,Q Head RMSNorm,other,NormCore,NormCore,OP_Q_PROJ,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n027,RoPE,other,ElementwiseTransformCore,ElementwiseTransformCore,OP_Q_PROJ,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n030,K head repeat ×2,other,SequenceCore,SequenceCore,OP_ATTENTION_OPROJ,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n031,V head repeat ×2,other,SequenceCore,SequenceCore,OP_ATTENTION_OPROJ,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n032,Q × Kᵀ,mac,SequenceCore,SequenceCore,OP_ATTENTION_OPROJ,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n033,Softmax FP32,other,SequenceCore,SequenceCore,OP_ATTENTION_OPROJ,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n034,P × V,mac,SequenceCore,SequenceCore,OP_ATTENTION_OPROJ,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n035,O Proj,mac,SharedMatrixCore,SharedMatrixCore,OP_ATTENTION_OPROJ,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n036,+,plus,OutputCommitCore,OutputCommitCore,OP_ATTENTION_OPROJ,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n037,X + Attention,output,OutputCommitCore,OutputCommitCore,OP_ATTENTION_OPROJ,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n038,RMSNorm 2,other,NormCore,NormCore,OP_MOE,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n040,Router projection,mac,SharedMatrixCore,SharedMatrixCore,OP_MOE,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n041,Router scoring,other,FeedForwardCore,FeedForwardCore,OP_MOE,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n042,Top-8 + renorm,other,FeedForwardCore,FeedForwardCore,OP_MOE,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n043,Dispatch / gather,other,FeedForwardCore,FeedForwardCore,OP_MOE,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n044,gate_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_MOE,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n045,up_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_MOE,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n046,GELU-tanh,other,FeedForwardCore,FeedForwardCore,OP_MOE,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n047,Elementwise gate,other,FeedForwardCore,FeedForwardCore,OP_MOE,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n048,down_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_MOE,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n049,Expert weighting,other,FeedForwardCore,FeedForwardCore,OP_MOE,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n050,Scatter / weighted reduce,other,FeedForwardCore,FeedForwardCore,OP_MOE,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n051,gate_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_MOE,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n052,up_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_MOE,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n053,GELU-tanh,other,FeedForwardCore,FeedForwardCore,OP_MOE,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n054,Elementwise gate,other,FeedForwardCore,FeedForwardCore,OP_MOE,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n055,down_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_MOE,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n056,Shared gate projection,mac,SharedMatrixCore,SharedMatrixCore,OP_MOE,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n057,Sigmoid,other,FeedForwardCore,FeedForwardCore,OP_MOE,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n058,Shared gating,other,FeedForwardCore,FeedForwardCore,OP_MOE,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n059,+,plus,OutputCommitCore,OutputCommitCore,OP_MOE,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n060,+,plus,OutputCommitCore,OutputCommitCore,OP_MOE,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
16,Gemma 4 MoE,16_gemma4_moe.mmd,2,Full attention + routed/shared MoE block,f16v02_n061,Block output,output,OutputCommitCore,OutputCommitCore,OP_MOE,16_gemma4_moe_owner_timing_sequence_v5.mmd,16_gemma4_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n019,X,input,ActivationReadDmaCore,ActivationReadDmaCore,OP_Q_LATENT_PROJ,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n020,RMSNorm 1,other,NormCore,NormCore,OP_Q_LATENT_PROJ,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n022,Q low-rank A,mac,SharedMatrixCore,SharedMatrixCore,OP_Q_LATENT_PROJ,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n024,Q LoRA RMSNorm,other,NormCore,NormCore,OP_Q_LATENT_PROJ,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n026,Q low-rank B,mac,SharedMatrixCore,SharedMatrixCore,OP_Q_LATENT_PROJ,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n028,Split Q,other,ElementwiseTransformCore,ElementwiseTransformCore,OP_Q_LATENT_PROJ,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n023,KV compression,mac,SharedMatrixCore,SharedMatrixCore,OP_KV_LATENT_PROJ,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n025,KV latent RMSNorm,other,NormCore,NormCore,OP_KV_LATENT_PROJ,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n027,KV expansion,mac,SharedMatrixCore,SharedMatrixCore,OP_KV_LATENT_PROJ,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n029,Split KV,other,ElementwiseTransformCore,ElementwiseTransformCore,OP_KV_LATENT_PROJ,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n030,YaRN RoPE,other,ElementwiseTransformCore,ElementwiseTransformCore,OP_KV_LATENT_PROJ,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n031,MLA Q × Kᵀ,mac,SequenceCore,SequenceCore,OP_LATENT_ATTENTION_OPROJ,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n032,Softmax FP32,other,SequenceCore,SequenceCore,OP_LATENT_ATTENTION_OPROJ,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n033,P × V,mac,SequenceCore,SequenceCore,OP_LATENT_ATTENTION_OPROJ,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n034,O Proj,mac,SharedMatrixCore,SharedMatrixCore,OP_LATENT_ATTENTION_OPROJ,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n035,+,plus,OutputCommitCore,OutputCommitCore,OP_LATENT_ATTENTION_OPROJ,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n036,X + MLA,output,OutputCommitCore,OutputCommitCore,OP_LATENT_ATTENTION_OPROJ,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n037,RMSNorm 2,other,NormCore,NormCore,OP_MOE,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n039,Router projection,mac,SharedMatrixCore,SharedMatrixCore,OP_MOE,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n040,Router scoring,other,FeedForwardCore,FeedForwardCore,OP_MOE,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n041,Top-8 + renorm,other,FeedForwardCore,FeedForwardCore,OP_MOE,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n042,Dispatch / gather,other,FeedForwardCore,FeedForwardCore,OP_MOE,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n043,gate_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_MOE,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n044,up_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_MOE,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n045,SiLU,other,FeedForwardCore,FeedForwardCore,OP_MOE,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n046,Elementwise gate,other,FeedForwardCore,FeedForwardCore,OP_MOE,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n047,down_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_MOE,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n048,Expert weighting,other,FeedForwardCore,FeedForwardCore,OP_MOE,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n049,Scatter / weighted reduce,other,FeedForwardCore,FeedForwardCore,OP_MOE,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n050,gate_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_MOE,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n051,up_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_MOE,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n052,SiLU,other,FeedForwardCore,FeedForwardCore,OP_MOE,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n053,Elementwise gate,other,FeedForwardCore,FeedForwardCore,OP_MOE,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n054,down_proj,mac,SharedMatrixCore,SharedMatrixCore,OP_MOE,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
17,Kimi K3 Hybrid MoE,17_kimi_k3_hybrid_moe.mmd,1,Representative MLA + sparse MoE block,f17v01_n055,Shared gate projection,mac,SharedMatrixCore,SharedMatrixCore,OP_MOE,17_kimi_k3_hybrid_moe_owner_timing_sequence_v5.mmd,17_kimi_k3_hybrid_moe_owner_timing_sequence_v6.mmd,existing_atlas_repo_grounded,mapped_from_single_block_atlas
